order_id,order_date,product_id,customer_segment,region,warehouse_id,quantity,unit_price,unit_cost,planned_delivery_days,actual_delivery_days,carrier,order_status,product_name,category,supplier,risk_tier,active_contract,contract_terms_target_on_time_rate,contract_terms_max_defect_rate,contract_terms_payment_terms,revenue,cost,profit,profit_margin,delivery_variance_days,delivery_status,contract_validation_flag
ORD00516,2026-03-09,P004,Distribution,South,WH_DAL,98,10.11,6.94,5,5,Internal Fleet,Delivered,Paper Towels,Janitorial,DaxPro,High,True,0.94,0.05,Net 45,990.78,680.12,310.65999999999997,0.3135509396636993,0,On Time,Pass
ORD00517,2026-03-10,P007,Education,Midwest,WH_CHI,47,21.59,13.12,4,4,DHL,Delivered,Trash Bags,Janitorial,CleanPro,Medium,True,0.92,0.04,Net 45,1014.73,616.64,398.09000000000003,0.3923112552107457,0,On Time,Pass
ORD00518,2026-02-16,P005,Distribution,South,WH_DAL,74,44.79,36.69,2,2,FedEx,Delivered,Disposable Cups,Food Service,EcoServe,Low,True,0.91,0.06,Net 45,3314.46,2715.06,599.4000000000001,0.1808439383791025,0,On Time,Pass
ORD00519,2026-03-27,P006,Healthcare,Northeast,WH_NJ,72,72.84,52.13,6,6,UPS,Cancelled,Printer Toner,Office Supplies,InkLogic,Low,True,0.88,0.02,Net 60,5244.4800000000005,3753.36,1491.1200000000003,0.28432180120812744,0,On Time,Pass
ORD00520,2026-01-06,P006,Retail,Northeast,WH_NJ,132,33.94,23.62,4,4,FedEx,Delivered,Printer Toner,Office Supplies,InkLogic,Low,True,0.88,0.02,Net 60,4480.08,3117.84,1362.2399999999998,0.3040659988214496,0,On Time,Pass
ORD00521,2026-03-08,P006,Government,Northeast,WH_NJ,58,8.29,6.57,3,3,DHL,Delivered,Printer Toner,Office Supplies,InkLogic,Low,True,0.88,0.02,Net 60,480.81999999999994,381.06,99.75999999999993,0.2074788902291917,0,On Time,Pass
ORD00522,2026-03-07,P002,Healthcare,Midwest,WH_CHI,69,77.87,59.09,6,6,FedEx,Cancelled,Nitrile Gloves,Healthcare Supplies,SafeHands,Low,True,0.87,0.03,Net 30,5373.030000000001,4077.21,1295.8200000000006,0.24117118274046495,0,On Time,Pass
ORD00523,2026-03-22,P002,Healthcare,South,WH_DAL,95,69.87,46.43,2,2,UPS,Delivered,Nitrile Gloves,Healthcare Supplies,SafeHands,Low,True,0.87,0.03,Net 30,6637.650000000001,4410.85,2226.8,0.33548017747244885,0,On Time,Pass
ORD00524,2026-03-10,P007,Healthcare,Midwest,WH_CHI,121,6.78,5.04,2,2,FedEx,Delivered,Trash Bags,Janitorial,CleanPro,Medium,True,0.92,0.04,Net 45,820.38,609.84,210.53999999999996,0.2566371681415929,0,On Time,Pass
ORD00525,2026-01-10,P001,Education,South,WH_DAL,32,46.86,33.05,3,3,DHL,Delivered,Copy Paper,Office Supplies,NorthStar Paper,High,True,0.92,0.06,Net 60,1499.52,1057.6,441.9200000000001,0.29470763977806236,0,On Time,Pass
ORD00526,2026-02-22,P007,Government,Northeast,WH_NJ,72,37.48,20.78,2,3,Internal Fleet,Delivered,Trash Bags,Janitorial,CleanPro,Medium,True,0.92,0.04,Net 45,2698.56,1496.16,1202.3999999999999,0.44557097118463174,1,Delayed,Pass
ORD00527,2026-01-01,P002,Retail,Midwest,WH_CHI,59,31.83,21.83,4,4,DHL,Delivered,Nitrile Gloves,Healthcare Supplies,SafeHands,Low,True,0.87,0.03,Net 30,1877.9699999999998,1287.9699999999998,590.0,0.3141690229343387,0,On Time,Pass
ORD00528,2026-03-19,P002,Government,West,WH_LAX,1,33.61,25.95,2,3,Regional Carrier,Delivered,Nitrile Gloves,Healthcare Supplies,SafeHands,Low,True,0.87,0.03,Net 30,33.61,25.95,7.66,0.22790836060696223,1,Delayed,Pass
ORD00529,2026-01-21,P004,Government,South,WH_DAL,28,64.76,50.47,4,4,UPS,Delivered,Paper Towels,Janitorial,DaxPro,High,True,0.94,0.05,Net 45,1813.2800000000002,1413.1599999999999,400.12000000000035,0.22066090179122932,0,On Time,Pass
ORD00530,2026-02-08,P006,Distribution,Midwest,WH_CHI,86,70.61,41.53,2,7,FedEx,Delivered,Printer Toner,Office Supplies,InkLogic,Low,True,0.88,0.02,Net 60,6072.46,3571.58,2500.88,0.41183968276448096,5,Delayed,Pass
ORD00531,2026-03-15,P007,Education,Midwest,WH_CHI,79,20.75,15.57,4,4,UPS,Delivered,Trash Bags,Janitorial,CleanPro,Medium,True,0.92,0.04,Net 45,1639.25,1230.03,409.22,0.24963855421686748,0,On Time,Pass
ORD00532,2026-02-22,P003,Healthcare,South,WH_DAL,100,21.56,16.72,3,3,FedEx,Delivered,Cleaning Wipes,Janitorial,CleanPro,Medium,True,0.92,0.04,Net 45,2156.0,1672.0,484.0,0.22448979591836735,0,On Time,Pass
ORD00533,2026-01-24,P001,Distribution,Northeast,WH_NJ,79,10.49,7.67,4,4,FedEx,Delivered,Copy Paper,Office Supplies,NorthStar Paper,High,True,0.92,0.06,Net 60,828.71,605.93,222.7800000000001,0.2688274547187799,0,On Time,Pass
ORD00534,2026-01-26,P008,Education,West,WH_LAX,47,14.62,10.63,2,3,DHL,Delivered,Face Masks,Healthcare Supplies,SafeHands,Low,True,0.87,0.03,Net 30,687.14,499.61,187.52999999999997,0.27291381668946646,1,Delayed,Pass
ORD00535,2026-03-21,P002,Education,South,WH_DAL,31,41.44,26.47,4,4,Internal Fleet,Delivered,Nitrile Gloves,Healthcare Supplies,SafeHands,Low,True,0.87,0.03,Net 30,1284.6399999999999,820.5699999999999,464.06999999999994,0.36124517374517373,0,On Time,Pass
ORD00536,2026-01-20,P006,Government,West,WH_LAX,23,17.65,11.2,3,5,Regional Carrier,Delayed,Printer Toner,Office Supplies,InkLogic,Low,True,0.88,0.02,Net 60,405.95,257.59999999999997,148.35000000000002,0.36543909348441933,2,Delayed,Pass
ORD00537,2026-02-05,P006,Education,South,WH_DAL,56,70.84,47.81,4,4,DHL,Delivered,Printer Toner,Office Supplies,InkLogic,Low,True,0.88,0.02,Net 60,3967.04,2677.36,1289.6799999999998,0.32509881422924897,0,On Time,Pass
ORD00538,2026-03-04,P002,Distribution,South,WH_DAL,116,11.15,6.98,3,3,Internal Fleet,Delivered,Nitrile Gloves,Healthcare Supplies,SafeHands,Low,True,0.87,0.03,Net 30,1293.4,809.6800000000001,483.72,0.3739910313901345,0,On Time,Pass
ORD00539,2026-01-26,P005,Retail,Midwest,WH_CHI,155,71.91,56.05,2,2,Internal Fleet,Delayed,Disposable Cups,Food Service,EcoServe,Low,True,0.91,0.06,Net 45,11146.05,8687.75,2458.2999999999993,0.22055346961479622,0,On Time,Pass
ORD00540,2026-03-16,P007,Retail,South,WH_DAL,58,46.37,32.31,6,6,Regional Carrier,Delivered,Trash Bags,Janitorial,CleanPro,Medium,True,0.92,0.04,Net 45,2689.46,1873.98,815.48,0.30321328445115375,0,On Time,Pass
ORD00541,2026-03-25,P003,Government,West,WH_LAX,81,21.75,16.5,4,4,UPS,Delivered,Cleaning Wipes,Janitorial,CleanPro,Medium,True,0.92,0.04,Net 45,1761.75,1336.5,425.25,0.2413793103448276,0,On Time,Pass
ORD00542,2026-03-01,P002,Education,Northeast,WH_NJ,53,42.66,31.1,6,6,UPS,Delivered,Nitrile Gloves,Healthcare Supplies,SafeHands,Low,True,0.87,0.03,Net 30,2260.98,1648.3000000000002,612.6799999999998,0.27097984060009367,0,On Time,Pass
ORD00543,2026-03-07,P003,Healthcare,Northeast,WH_NJ,67,18.44,14.87,3,3,Regional Carrier,Delivered,Cleaning Wipes,Janitorial,CleanPro,Medium,True,0.92,0.04,Net 45,1235.48,996.29,239.19000000000005,0.19360086767895882,0,On Time,Pass
ORD00544,2026-02-15,P001,Government,South,WH_DAL,86,22.38,13.91,3,6,FedEx,Delivered,Copy Paper,Office Supplies,NorthStar Paper,High,True,0.92,0.06,Net 60,1924.6799999999998,1196.26,728.4199999999998,0.37846291331546017,3,Delayed,Review Needed
ORD00545,2026-03-27,P004,Government,West,WH_LAX,32,40.23,27.06,2,2,FedEx,Delivered,Paper Towels,Janitorial,DaxPro,High,True,0.94,0.05,Net 45,1287.36,865.92,421.43999999999994,0.3273676360924683,0,On Time,Pass
ORD00546,2026-03-25,P006,Distribution,Midwest,WH_CHI,45,52.52,32.76,4,4,Internal Fleet,Delivered,Printer Toner,Office Supplies,InkLogic,Low,True,0.88,0.02,Net 60,2363.4,1474.1999999999998,889.2000000000003,0.37623762376237635,0,On Time,Pass
ORD00547,2026-03-11,P003,Government,Northeast,WH_NJ,121,32.4,23.54,2,2,Internal Fleet,Delivered,Cleaning Wipes,Janitorial,CleanPro,Medium,True,0.92,0.04,Net 45,3920.3999999999996,2848.3399999999997,1072.06,0.2734567901234568,0,On Time,Pass
ORD00548,2026-02-02,P007,Distribution,South,WH_DAL,105,35.44,27.31,4,4,Regional Carrier,Delayed,Trash Bags,Janitorial,CleanPro,Medium,True,0.92,0.04,Net 45,3721.2,2867.5499999999997,853.6500000000001,0.22940180586907452,0,On Time,Pass
ORD00549,2026-03-03,P001,Government,South,WH_DAL,114,17.42,9.94,4,4,UPS,Delivered,Copy Paper,Office Supplies,NorthStar Paper,High,True,0.92,0.06,Net 60,1985.88,1133.1599999999999,852.7200000000003,0.4293915040183698,0,On Time,Pass
ORD00550,2026-01-20,P003,Education,South,WH_DAL,53,50.15,38.64,3,3,Regional Carrier,Delivered,Cleaning Wipes,Janitorial,CleanPro,Medium,True,0.92,0.04,Net 45,2657.95,2047.92,610.0299999999997,0.22951146560319036,0,On Time,Pass
ORD00551,2026-02-12,P002,Government,Northeast,WH_NJ,126,40.93,29.04,5,5,FedEx,Delivered,Nitrile Gloves,Healthcare Supplies,SafeHands,Low,True,0.87,0.03,Net 30,5157.18,3659.04,1498.1400000000003,0.2904959687270951,0,On Time,Pass
ORD00552,2026-02-01,P001,Distribution,South,WH_DAL,99,49.43,28.98,6,6,FedEx,Delayed,Copy Paper,Office Supplies,NorthStar Paper,High,True,0.92,0.06,Net 60,4893.57,2869.02,2024.5499999999997,0.41371636657900057,0,On Time,Pass
ORD00553,2026-03-15,P003,Healthcare,Midwest,WH_CHI,57,24.37,14.59,5,10,Internal Fleet,Delivered,Cleaning Wipes,Janitorial,CleanPro,Medium,True,0.92,0.04,Net 45,1389.0900000000001,831.63,557.4600000000002,0.4013130898645877,5,Delayed,Pass
ORD00554,2026-03-14,P001,Retail,West,WH_LAX,112,21.24,15.16,5,5,Regional Carrier,Delivered,Copy Paper,Office Supplies,NorthStar Paper,High,True,0.92,0.06,Net 60,2378.8799999999997,1697.92,680.9599999999996,0.2862523540489641,0,On Time,Pass
ORD00555,2026-01-22,P004,Distribution,Northeast,WH_NJ,98,15.7,11.1,3,3,Internal Fleet,Delivered,Paper Towels,Janitorial,DaxPro,High,True,0.94,0.05,Net 45,1538.6,1087.8,450.79999999999995,0.2929936305732484,0,On Time,Pass
ORD00556,2026-03-26,P005,Education,South,WH_DAL,117,74.18,52.75,2,5,UPS,Delivered,Disposable Cups,Food Service,EcoServe,Low,True,0.91,0.06,Net 45,8679.060000000001,6171.75,2507.3100000000013,0.2888918846050149,3,Delayed,Pass
ORD00557,2026-02-18,P007,Retail,South,WH_DAL,43,6.24,4.31,6,6,Regional Carrier,Delivered,Trash Bags,Janitorial,CleanPro,Medium,True,0.92,0.04,Net 45,268.32,185.32999999999998,82.99000000000001,0.30929487179487186,0,On Time,Pass
ORD00558,2026-01-20,P002,Government,South,WH_DAL,11,72.62,51.7,6,9,Internal Fleet,Delivered,Nitrile Gloves,Healthcare Supplies,SafeHands,Low,True,0.87,0.03,Net 30,798.82,568.7,230.12,0.2880749104929771,3,Delayed,Pass
ORD00559,2026-01-16,P002,Healthcare,Northeast,WH_NJ,72,72.65,50.54,2,4,Regional Carrier,Delivered,Nitrile Gloves,Healthcare Supplies,SafeHands,Low,True,0.87,0.03,Net 30,5230.8,3638.88,1591.92,0.3043358568479009,2,Delayed,Pass
ORD00560,2026-03-08,P007,Retail,West,WH_LAX,70,57.32,38.16,5,5,Regional Carrier,Delivered,Trash Bags,Janitorial,CleanPro,Medium,True,0.92,0.04,Net 45,4012.4,2671.2,1341.2000000000003,0.33426378227494774,0,On Time,Pass
ORD00561,2026-02-14,P002,Healthcare,Northeast,WH_NJ,74,24.09,18.23,2,3,DHL,Delivered,Nitrile Gloves,Healthcare Supplies,SafeHands,Low,True,0.87,0.03,Net 30,1782.66,1349.02,433.6400000000001,0.24325446243254467,1,Delayed,Pass
ORD00562,2026-03-18,P007,Healthcare,West,WH_LAX,89,5.41,4.06,2,4,Internal Fleet,Delivered,Trash Bags,Janitorial,CleanPro,Medium,True,0.92,0.04,Net 45,481.49,361.34,120.15000000000003,0.24953789279112762,2,Delayed,Pass
ORD00563,2026-03-08,P002,Government,Midwest,WH_CHI,103,54.09,39.79,4,4,Regional Carrier,Delivered,Nitrile Gloves,Healthcare Supplies,SafeHands,Low,True,0.87,0.03,Net 30,5571.27,4098.37,1472.9000000000005,0.26437419116287675,0,On Time,Pass
ORD00564,2026-02-16,P002,Government,South,WH_DAL,121,53.87,33.32,6,11,Regional Carrier,Delayed,Nitrile Gloves,Healthcare Supplies,SafeHands,Low,True,0.87,0.03,Net 30,6518.2699999999995,4031.7200000000003,2486.5499999999993,0.3814739186931501,5,Delayed,Pass
ORD00565,2026-03-14,P006,Government,West,WH_LAX,93,61.62,40.77,6,7,Regional Carrier,Delivered,Printer Toner,Office Supplies,InkLogic,Low,True,0.88,0.02,Net 60,5730.66,3791.61,1939.0499999999997,0.3383641674780915,1,Delayed,Pass
ORD00566,2026-01-23,P006,Education,Northeast,WH_NJ,57,79.14,55.87,5,5,UPS,Delivered,Printer Toner,Office Supplies,InkLogic,Low,True,0.88,0.02,Net 60,4510.9800000000005,3184.5899999999997,1326.3900000000008,0.2940358857720497,0,On Time,Pass
ORD00567,2026-03-26,P002,Government,South,WH_DAL,90,63.73,51.39,2,2,UPS,Delivered,Nitrile Gloves,Healthcare Supplies,SafeHands,Low,True,0.87,0.03,Net 30,5735.7,4625.1,1110.5999999999995,0.1936293739212301,0,On Time,Pass
ORD00568,2026-03-07,P007,Distribution,West,WH_LAX,139,51.05,37.51,2,2,UPS,Delivered,Trash Bags,Janitorial,CleanPro,Medium,True,0.92,0.04,Net 45,7095.95,5213.889999999999,1882.0600000000004,0.26523016650342807,0,On Time,Pass
ORD00569,2026-02-19,P001,Healthcare,Midwest,WH_CHI,106,40.38,28.75,2,2,FedEx,Delivered,Copy Paper,Office Supplies,NorthStar Paper,High,True,0.92,0.06,Net 60,4280.280000000001,3047.5,1232.7800000000007,0.2880138682516098,0,On Time,Pass
ORD00570,2026-02-03,P004,Retail,West,WH_LAX,93,50.68,37.79,5,5,Internal Fleet,Delivered,Paper Towels,Janitorial,DaxPro,High,True,0.94,0.05,Net 45,4713.24,3514.47,1198.77,0.2543409629044988,0,On Time,Pass
ORD00571,2026-03-25,P005,Healthcare,Midwest,WH_CHI,72,53.02,35.45,3,4,Internal Fleet,Delivered,Disposable Cups,Food Service,EcoServe,Low,True,0.91,0.06,Net 45,3817.44,2552.4,1265.04,0.33138438325160313,1,Delayed,Pass
ORD00572,2026-02-06,P004,Distribution,Midwest,WH_CHI,50,43.29,31.97,6,6,UPS,Delivered,Paper Towels,Janitorial,DaxPro,High,True,0.94,0.05,Net 45,2164.5,1598.5,566.0,0.2614922614922615,0,On Time,Pass
ORD00573,2026-03-28,P001,Healthcare,West,WH_LAX,38,54.13,44.03,2,2,DHL,Delivered,Copy Paper,Office Supplies,NorthStar Paper,High,True,0.92,0.06,Net 60,2056.94,1673.14,383.79999999999995,0.1865878440790689,0,On Time,Pass
ORD00574,2026-02-21,P006,Government,Northeast,WH_NJ,95,48.96,33.77,2,2,FedEx,Delivered,Printer Toner,Office Supplies,InkLogic,Low,True,0.88,0.02,Net 60,4651.2,3208.15,1443.0499999999997,0.31025326797385616,0,On Time,Pass
ORD00575,2026-03-12,P005,Education,West,WH_LAX,52,77.25,48.25,6,9,UPS,Delivered,Disposable Cups,Food Service,EcoServe,Low,True,0.91,0.06,Net 45,4017.0,2509.0,1508.0,0.37540453074433655,3,Delayed,Pass
ORD00576,2026-02-28,P007,Education,Midwest,WH_CHI,102,18.13,12.45,6,6,FedEx,Delivered,Trash Bags,Janitorial,CleanPro,Medium,True,0.92,0.04,Net 45,1849.26,1269.8999999999999,579.3600000000001,0.3132928847214562,0,On Time,Pass
ORD00577,2026-03-06,P005,Retail,West,WH_LAX,105,65.22,52.72,6,11,Internal Fleet,Delivered,Disposable Cups,Food Service,EcoServe,Low,True,0.91,0.06,Net 45,6848.099999999999,5535.599999999999,1312.5,0.19165900030665442,5,Delayed,Pass
ORD00578,2026-02-02,P008,Distribution,Northeast,WH_NJ,66,41.27,25.41,4,4,Regional Carrier,Delivered,Face Masks,Healthcare Supplies,SafeHands,Low,True,0.87,0.03,Net 30,2723.82,1677.06,1046.7600000000002,0.38429852192876185,0,On Time,Pass
ORD00579,2026-03-29,P008,Government,Midwest,WH_CHI,87,13.72,7.8,3,3,UPS,Delivered,Face Masks,Healthcare Supplies,SafeHands,Low,True,0.87,0.03,Net 30,1193.64,678.6,515.0400000000001,0.4314868804664723,0,On Time,Pass
ORD00580,2026-02-10,P007,Distribution,West,WH_LAX,112,45.17,33.39,4,4,UPS,Delivered,Trash Bags,Janitorial,CleanPro,Medium,True,0.92,0.04,Net 45,5059.04,3739.6800000000003,1319.3599999999997,0.2607925614345804,0,On Time,Pass
ORD00581,2026-02-06,P002,Education,Northeast,WH_NJ,26,10.7,8.58,5,6,DHL,Delivered,Nitrile Gloves,Healthcare Supplies,SafeHands,Low,True,0.87,0.03,Net 30,278.2,223.08,55.119999999999976,0.19813084112149526,1,Delayed,Pass
ORD00582,2026-02-15,P004,Healthcare,West,WH_LAX,124,76.03,55.84,3,3,Regional Carrier,Delivered,Paper Towels,Janitorial,DaxPro,High,True,0.94,0.05,Net 45,9427.72,6924.160000000001,2503.5599999999986,0.2655530711561225,0,On Time,Pass
ORD00583,2026-01-26,P004,Education,South,WH_DAL,60,20.51,12.4,3,3,Internal Fleet,Delivered,Paper Towels,Janitorial,DaxPro,High,True,0.94,0.05,Net 45,1230.6000000000001,744.0,486.60000000000014,0.3954168698196003,0,On Time,Pass
ORD00584,2026-02-15,P003,Retail,Midwest,WH_CHI,86,74.01,54.21,5,5,Internal Fleet,Delivered,Cleaning Wipes,Janitorial,CleanPro,Medium,True,0.92,0.04,Net 45,6364.860000000001,4662.06,1702.8000000000002,0.26753141467369274,0,On Time,Pass
ORD00585,2026-01-01,P001,Education,Northeast,WH_NJ,115,51.55,35.21,6,6,DHL,Delivered,Copy Paper,Office Supplies,NorthStar Paper,High,True,0.92,0.06,Net 60,5928.25,4049.15,1879.1,0.31697381183317164,0,On Time,Pass
ORD00586,2026-03-04,P003,Government,West,WH_LAX,100,21.66,15.29,2,2,Internal Fleet,Delivered,Cleaning Wipes,Janitorial,CleanPro,Medium,True,0.92,0.04,Net 45,2166.0,1529.0,637.0,0.29409048938134813,0,On Time,Pass
ORD00587,2026-02-24,P008,Distribution,Midwest,WH_CHI,74,31.05,24.29,3,4,Regional Carrier,Delivered,Face Masks,Healthcare Supplies,SafeHands,Low,True,0.87,0.03,Net 30,2297.7000000000003,1797.46,500.24000000000024,0.21771336553945259,1,Delayed,Pass
ORD00588,2026-01-16,P008,Retail,West,WH_LAX,64,5.89,3.57,6,7,FedEx,Delivered,Face Masks,Healthcare Supplies,SafeHands,Low,True,0.87,0.03,Net 30,376.96,228.48,148.48,0.3938879456706282,1,Delayed,Pass
ORD00589,2026-02-11,P006,Healthcare,West,WH_LAX,40,46.14,28.33,5,5,Internal Fleet,Delivered,Printer Toner,Office Supplies,InkLogic,Low,True,0.88,0.02,Net 60,1845.6,1133.1999999999998,712.4000000000001,0.3859991330732554,0,On Time,Pass
ORD00590,2026-02-13,P006,Government,South,WH_DAL,73,36.8,24.4,4,4,DHL,Delivered,Printer Toner,Office Supplies,InkLogic,Low,True,0.88,0.02,Net 60,2686.3999999999996,1781.1999999999998,905.1999999999998,0.33695652173913043,0,On Time,Pass
ORD00591,2026-02-21,P005,Healthcare,Northeast,WH_NJ,132,47.86,38.98,3,8,FedEx,Delayed,Disposable Cups,Food Service,EcoServe,Low,True,0.91,0.06,Net 45,6317.5199999999995,5145.36,1172.1599999999999,0.18554116172168825,5,Delayed,Pass
ORD00592,2026-02-04,P004,Government,Northeast,WH_NJ,102,19.7,15.09,3,3,Regional Carrier,Delivered,Paper Towels,Janitorial,DaxPro,High,True,0.94,0.05,Net 45,2009.3999999999999,1539.18,470.2199999999998,0.2340101522842639,0,On Time,Pass
ORD00593,2026-01-02,P003,Government,Northeast,WH_NJ,122,15.09,11.94,6,6,Internal Fleet,Delivered,Cleaning Wipes,Janitorial,CleanPro,Medium,True,0.92,0.04,Net 45,1840.98,1456.6799999999998,384.3000000000002,0.20874751491053686,0,On Time,Pass
ORD00594,2026-02-10,P008,Education,West,WH_LAX,100,47.16,33.17,5,6,FedEx,Delivered,Face Masks,Healthcare Supplies,SafeHands,Low,True,0.87,0.03,Net 30,4716.0,3317.0,1399.0,0.29664970313825273,1,Delayed,Pass
ORD00595,2026-03-30,P003,Healthcare,Midwest,WH_CHI,145,66.04,44.82,2,2,Regional Carrier,Delivered,Cleaning Wipes,Janitorial,CleanPro,Medium,True,0.92,0.04,Net 45,9575.800000000001,6498.9,3076.9000000000015,0.3213204118715931,0,On Time,Pass
ORD00596,2026-02-12,P005,Education,West,WH_LAX,134,47.03,37.7,4,4,DHL,Delivered,Disposable Cups,Food Service,EcoServe,Low,True,0.91,0.06,Net 45,6302.02,5051.8,1250.2200000000003,0.19838401020625135,0,On Time,Pass
ORD00597,2026-01-03,P007,Education,Midwest,WH_CHI,84,70.05,56.74,3,3,Internal Fleet,Delayed,Trash Bags,Janitorial,CleanPro,Medium,True,0.92,0.04,Net 45,5884.2,4766.16,1118.04,0.19000713775874375,0,On Time,Pass
ORD00598,2026-03-15,P003,Education,West,WH_LAX,18,29.38,20.21,5,5,FedEx,Delivered,Cleaning Wipes,Janitorial,CleanPro,Medium,True,0.92,0.04,Net 45,528.84,363.78000000000003,165.06,0.3121170864533696,0,On Time,Pass
ORD00599,2026-02-18,P005,Healthcare,Northeast,WH_NJ,97,70.12,50.69,4,4,Regional Carrier,Delivered,Disposable Cups,Food Service,EcoServe,Low,True,0.91,0.06,Net 45,6801.64,4916.929999999999,1884.710000000001,0.2770964061608672,0,On Time,Pass
ORD00600,2026-03-22,P007,Retail,Midwest,WH_CHI,61,17.15,10.49,4,4,DHL,Delivered,Trash Bags,Janitorial,CleanPro,Medium,True,0.92,0.04,Net 45,1046.1499999999999,639.89,406.2599999999999,0.388338192419825,0,On Time,Pass
